Parameters:
version     = V8
date_time   = 251103_102307
comp_time   = 0:03:56.651138
disk_type   = SG
torque_type = G23
log(M_SMBH) = 7.0
alpha       = 0.010
T           = 2.0e+06
gen         = 1g
N           = 10000
R_min       = 7.4e+10
R_max       = 3.0e+17
trap_rad    = 1.9e+14 

Data:
r_1       r_2       m_1       m_2       r_pu      t_pu      paired      migration_1      migration_2      Ng_1
3.655e+16 1.447e+13 4.311e+31 3.982e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.589e+16 6.403e+12 2.082e+31 2.072e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.779e+15 5.070e+15 2.357e+31 2.112e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.011e+12 1.440e+11 4.590e+31 3.447e+31 0.000e+00 0.000e+00 0 type_I type_I 1
7.372e+14 8.520e+11 3.810e+31 1.625e+31 0.000e+00 0.000e+00 0 type_I type_I 1
8.093e+15 2.807e+15 3.318e+31 1.230e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.907e+15 2.013e+15 1.623e+31 1.460e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.461e+15 2.442e+16 3.977e+31 3.672e+31 0.000e+00 0.000e+00 0 type_I type_I 1
6.762e+11 1.709e+15 3.782e+31 3.763e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.476e+11 1.186e+12 3.681e+31 2.684e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.971e+12 8.492e+13 1.531e+31 1.389e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.781e+15 1.685e+11 2.926e+31 1.917e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.505e+12 1.482e+12 3.766e+31 1.639e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.065e+16 1.741e+15 3.251e+31 3.095e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.210e+14 4.244e+15 1.558e+31 1.477e+31 0.000e+00 0.000e+00 0 type_I type_I 1
9.855e+15 1.297e+16 4.420e+31 4.039e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.397e+15 1.769e+12 3.703e+31 3.701e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.209e+15 1.477e+11 3.671e+31 2.046e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.703e+17 8.097e+14 2.031e+31 1.773e+31 0.000e+00 0.000e+00 0 type_I type_I 1
6.809e+11 5.546e+12 3.515e+31 1.382e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.532e+12 2.835e+13 3.406e+31 1.745e+31 0.000e+00 0.000e+00 0 type_I type_I 1
8.493e+10 7.099e+12 3.228e+31 1.227e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.763e+11 7.630e+10 1.799e+31 1.697e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.868e+13 1.709e+15 4.413e+31 3.711e+31 1.941e+14 2.295e+13 1 type_I type_I 1
1.967e+11 1.044e+16 3.253e+31 1.172e+31 0.000e+00 0.000e+00 0 type_I type_I 1
5.414e+14 4.943e+11 1.484e+31 1.477e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.165e+17 6.178e+12 3.708e+31 1.476e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.750e+12 2.438e+11 4.153e+31 1.531e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.797e+14 5.352e+11 3.739e+31 3.631e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.708e+15 3.579e+16 4.370e+31 2.707e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.023e+15 4.905e+11 1.709e+31 1.629e+31 0.000e+00 0.000e+00 0 type_I type_I 1
4.418e+12 3.971e+16 3.756e+31 3.381e+31 0.000e+00 0.000e+00 0 type_I type_I 1
4.717e+13 1.009e+17 4.473e+31 3.748e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.706e+11 2.898e+12 3.706e+31 2.120e+31 0.000e+00 0.000e+00 0 type_I type_I 1
8.473e+14 1.499e+16 3.768e+31 1.500e+31 0.000e+00 0.000e+00 0 type_I type_I 1
6.220e+13 3.520e+16 3.639e+31 1.539e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.898e+16 2.592e+13 3.803e+31 1.365e+31 0.000e+00 0.000e+00 0 type_I type_I 1
9.627e+10 2.009e+11 3.910e+31 1.521e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.675e+14 4.084e+15 4.507e+31 3.824e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.391e+15 7.860e+13 3.701e+31 2.134e+31 1.944e+14 1.581e+13 1 type_I type_I 1
1.774e+16 3.451e+15 3.713e+31 2.040e+31 0.000e+00 0.000e+00 0 type_I type_I 1
6.169e+14 2.127e+17 4.016e+31 2.733e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.323e+16 1.198e+16 3.337e+31 2.018e+31 0.000e+00 0.000e+00 0 type_I type_II 1
7.160e+11 1.157e+16 3.728e+31 1.392e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.053e+15 1.243e+12 3.738e+31 1.620e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.085e+16 1.176e+13 4.417e+31 3.936e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.179e+14 1.330e+11 3.987e+31 3.473e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.029e+15 2.374e+17 4.526e+31 3.155e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.336e+15 6.490e+13 3.678e+31 1.241e+31 1.956e+14 6.018e+13 1 type_I type_I 1
7.496e+15 4.794e+12 3.703e+31 1.356e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.479e+16 5.361e+16 2.337e+31 2.137e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.649e+14 1.589e+15 4.409e+31 3.680e+31 1.941e+14 2.031e+13 1 type_I type_I 1
9.411e+10 8.439e+15 1.478e+31 1.263e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.201e+16 1.079e+17 2.146e+31 2.043e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.082e+13 4.670e+15 3.786e+31 2.135e+31 0.000e+00 0.000e+00 0 type_I type_I 1
4.557e+11 1.014e+17 2.054e+31 1.580e+31 0.000e+00 0.000e+00 0 type_I type_I 1
8.007e+13 1.054e+17 3.746e+31 1.273e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.108e+14 1.774e+14 4.572e+31 1.610e+31 1.882e+14 3.457e+11 1 type_I type_I 1
6.854e+15 8.254e+16 3.733e+31 2.065e+31 0.000e+00 0.000e+00 0 type_I type_I 1
6.639e+14 9.818e+10 3.106e+31 1.595e+31 0.000e+00 0.000e+00 0 type_I type_I 1
7.924e+14 8.005e+12 3.282e+31 2.729e+31 1.926e+14 1.356e+13 1 type_I type_I 1
1.331e+14 1.334e+12 3.778e+31 1.876e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.701e+12 8.796e+13 3.772e+31 1.194e+31 0.000e+00 0.000e+00 0 type_I type_I 1
8.886e+15 1.081e+15 4.389e+31 1.777e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.613e+14 2.444e+16 1.580e+31 1.404e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.575e+11 3.708e+16 3.772e+31 3.251e+31 0.000e+00 0.000e+00 0 type_I type_I 1
8.110e+12 8.813e+11 4.923e+31 1.562e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.411e+12 4.975e+14 3.533e+31 1.435e+31 0.000e+00 0.000e+00 0 type_I type_I 1
4.125e+15 2.061e+16 4.121e+31 1.686e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.522e+11 4.540e+15 1.649e+31 1.649e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.758e+16 6.191e+11 3.695e+31 1.662e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.654e+11 1.625e+14 4.352e+31 3.688e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.184e+15 1.809e+14 4.103e+31 3.780e+31 1.942e+14 1.061e+13 1 type_I type_I 1
6.075e+15 4.663e+16 3.992e+31 3.763e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.626e+17 4.231e+13 3.680e+31 1.682e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.650e+13 6.758e+15 3.690e+31 2.969e+31 0.000e+00 0.000e+00 0 type_I type_I 1
5.191e+13 9.799e+10 1.659e+31 1.531e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.284e+14 1.433e+13 2.002e+31 1.837e+31 1.933e+14 4.151e+12 1 type_I type_I 1
6.470e+11 5.525e+14 2.068e+31 1.775e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.464e+13 1.939e+15 2.688e+31 1.641e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.685e+16 6.390e+12 2.123e+31 1.365e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.431e+17 2.600e+17 2.090e+31 1.508e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.028e+15 1.370e+11 3.683e+31 1.646e+31 0.000e+00 0.000e+00 0 type_I type_I 1
7.216e+14 6.894e+11 2.733e+31 1.646e+31 0.000e+00 0.000e+00 0 type_I type_I 1
9.057e+14 5.607e+12 2.628e+31 1.488e+31 0.000e+00 0.000e+00 0 type_I type_I 1
8.516e+14 2.925e+13 3.841e+31 3.578e+31 1.942e+14 6.272e+12 1 type_I type_I 1
7.030e+14 1.723e+11 4.230e+31 3.767e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.251e+13 9.573e+11 3.745e+31 1.530e+31 0.000e+00 0.000e+00 0 type_I type_I 1
5.356e+12 1.501e+17 2.068e+31 1.516e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.442e+15 1.866e+17 3.587e+31 1.870e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.861e+12 2.880e+13 3.378e+31 3.235e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.475e+15 1.047e+12 3.808e+31 1.442e+31 0.000e+00 0.000e+00 0 type_I type_I 1
4.193e+16 1.388e+11 1.626e+31 1.587e+31 0.000e+00 0.000e+00 0 type_I type_I 1
6.398e+12 8.397e+12 3.672e+31 1.547e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.685e+12 1.380e+12 3.090e+31 1.389e+31 0.000e+00 0.000e+00 0 type_I type_I 1
8.677e+13 8.506e+14 4.540e+31 1.580e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.007e+13 3.952e+15 1.519e+31 1.497e+31 0.000e+00 0.000e+00 0 type_I type_I 1
7.133e+11 1.492e+17 2.144e+31 1.589e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.239e+16 1.415e+16 1.800e+31 1.591e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.762e+11 9.558e+10 4.533e+31 4.496e+31 0.000e+00 0.000e+00 0 type_I type_I 1
6.598e+15 1.536e+13 3.771e+31 1.613e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.227e+17 2.574e+17 4.320e+31 3.157e+31 0.000e+00 0.000e+00 0 type_I type_I 1
7.532e+11 2.290e+16 4.546e+31 3.255e+31 0.000e+00 0.000e+00 0 type_I type_I 1
6.099e+15 2.084e+13 4.399e+31 1.896e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.570e+11 1.872e+13 3.852e+31 1.556e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.812e+15 1.553e+15 3.697e+31 1.904e+31 1.239e+15 1.263e+13 1 type_I type_I 1
2.505e+14 4.054e+12 4.078e+31 2.132e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.281e+16 8.710e+12 3.311e+31 1.598e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.378e+17 2.361e+13 2.083e+31 1.352e+31 0.000e+00 0.000e+00 0 type_I type_I 1
9.340e+10 1.703e+13 3.682e+31 1.759e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.478e+17 3.388e+14 1.540e+31 1.479e+31 0.000e+00 0.000e+00 0 type_I type_I 1
4.185e+12 5.794e+15 4.926e+31 3.749e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.327e+16 3.832e+13 3.513e+31 1.392e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.542e+15 1.617e+16 3.783e+31 3.419e+31 0.000e+00 0.000e+00 0 type_I type_I 1
4.694e+12 1.810e+13 3.708e+31 1.929e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.089e+17 5.776e+15 4.303e+31 3.775e+31 0.000e+00 0.000e+00 0 type_I type_I 1
7.401e+16 4.747e+11 4.821e+31 2.200e+31 0.000e+00 0.000e+00 0 type_I type_I 1
4.655e+13 1.708e+14 4.423e+31 2.869e+31 1.921e+14 7.231e+11 1 type_I type_I 1
7.500e+11 3.578e+12 2.365e+31 2.021e+31 0.000e+00 0.000e+00 0 type_I type_I 1
7.204e+12 4.120e+16 3.785e+31 3.499e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.947e+14 2.724e+17 4.628e+31 1.808e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.766e+17 2.933e+17 3.960e+31 1.667e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.100e+14 2.297e+16 2.717e+31 2.249e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.544e+17 4.957e+16 3.770e+31 1.695e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.672e+15 9.500e+15 3.773e+31 1.469e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.313e+11 4.804e+13 1.751e+31 1.517e+31 0.000e+00 0.000e+00 0 type_I type_I 1
7.744e+12 4.951e+11 2.607e+31 1.914e+31 0.000e+00 0.000e+00 0 type_I type_I 1
4.679e+16 4.694e+12 3.368e+31 1.439e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.995e+16 9.077e+15 4.559e+31 3.738e+31 0.000e+00 0.000e+00 0 type_I type_I 1
4.098e+13 1.465e+12 3.820e+31 3.364e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.036e+12 1.321e+11 1.901e+31 1.662e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.580e+15 1.502e+14 3.685e+31 1.829e+31 1.953e+14 2.004e+13 1 type_I type_I 1
1.876e+13 1.268e+13 4.437e+31 2.572e+31 1.927e+14 3.810e+12 1 type_I type_I 1
3.220e+11 4.747e+13 4.008e+31 3.676e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.070e+14 3.768e+16 3.809e+31 1.366e+31 0.000e+00 0.000e+00 0 type_I type_I 1
5.340e+13 5.309e+12 1.746e+31 1.264e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.299e+13 9.550e+14 3.706e+31 1.432e+31 0.000e+00 0.000e+00 0 type_I type_I 1
9.635e+14 4.831e+14 3.763e+31 1.667e+31 1.975e+14 7.787e+12 1 type_I type_I 1
1.014e+13 7.992e+12 3.791e+31 3.765e+31 1.925e+14 1.038e+13 1 type_I type_I 1
8.711e+12 1.355e+11 3.685e+31 1.774e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.476e+14 2.927e+14 3.877e+31 1.376e+31 2.626e+14 5.755e+11 1 type_I type_I 1
3.939e+16 2.480e+16 3.738e+31 1.828e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.789e+16 7.567e+12 2.099e+31 1.463e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.683e+14 1.445e+17 3.750e+31 1.817e+31 0.000e+00 0.000e+00 0 type_I type_I 1
9.107e+12 5.623e+11 3.912e+31 1.497e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.647e+14 5.246e+15 1.582e+31 1.505e+31 0.000e+00 0.000e+00 0 type_I type_I 1
6.307e+15 7.941e+12 1.582e+31 1.336e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.488e+15 1.847e+11 3.515e+31 2.017e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.071e+14 9.330e+14 3.983e+31 1.924e+31 1.939e+14 1.498e+13 1 type_I type_I 1
1.712e+17 6.629e+14 1.948e+31 1.401e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.488e+14 2.214e+13 3.879e+31 3.787e+31 1.924e+14 1.204e+12 1 type_I type_I 1
2.263e+12 2.243e+12 4.385e+31 3.726e+31 2.254e+12 1.999e+11 1 type_I type_I 1
1.727e+15 2.783e+12 2.082e+31 1.863e+31 0.000e+00 0.000e+00 0 type_I type_I 1
5.015e+12 2.500e+14 3.719e+31 3.319e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.383e+14 4.249e+16 4.550e+31 1.481e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.699e+17 5.478e+13 3.140e+31 1.742e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.850e+15 3.012e+15 1.552e+31 1.360e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.372e+13 1.158e+13 3.207e+31 1.593e+31 1.933e+14 7.027e+12 1 type_I type_I 1
1.208e+16 5.505e+15 3.296e+31 1.470e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.496e+17 2.970e+16 3.799e+31 3.624e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.497e+15 3.480e+13 4.360e+31 1.711e+31 1.970e+14 1.526e+13 1 type_I type_I 1
5.980e+14 9.824e+13 3.660e+31 1.384e+31 2.007e+14 3.397e+12 1 type_I type_I 1
7.184e+11 6.292e+11 1.922e+31 1.213e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.460e+16 1.360e+12 3.683e+31 3.252e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.222e+17 4.550e+11 4.544e+31 3.730e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.498e+11 2.082e+13 4.669e+31 3.617e+31 0.000e+00 0.000e+00 0 type_I type_I 1
6.453e+11 1.574e+11 2.119e+31 1.747e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.355e+15 1.089e+12 3.559e+31 3.228e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.932e+12 8.877e+12 2.749e+31 1.378e+31 0.000e+00 0.000e+00 0 type_I type_I 1
7.957e+16 1.102e+13 3.787e+31 1.740e+31 0.000e+00 0.000e+00 0 type_I type_I 1
9.398e+15 6.408e+15 3.972e+31 1.732e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.836e+16 9.314e+13 3.412e+31 1.999e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.602e+15 3.121e+11 1.722e+31 1.679e+31 0.000e+00 0.000e+00 0 type_I type_I 1
4.931e+13 1.493e+15 3.740e+31 1.623e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.519e+14 8.685e+16 3.011e+31 1.499e+31 0.000e+00 0.000e+00 0 type_I type_I 1
9.095e+12 3.140e+13 3.775e+31 1.885e+31 1.934e+14 7.322e+12 1 type_I type_I 1
8.150e+14 5.820e+13 4.418e+31 1.350e+31 2.012e+14 4.822e+12 1 type_I type_I 1
3.728e+13 3.869e+12 2.777e+31 2.149e+31 0.000e+00 0.000e+00 0 type_I type_I 1
7.031e+15 2.182e+16 3.911e+31 2.644e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.791e+11 1.588e+11 1.922e+31 1.819e+31 0.000e+00 0.000e+00 0 type_I type_I 1
7.883e+14 3.531e+13 1.707e+31 1.603e+31 1.984e+14 1.250e+13 1 type_I type_I 1
1.465e+13 2.725e+15 4.605e+31 2.478e+31 0.000e+00 0.000e+00 0 type_I type_I 1
9.438e+12 2.590e+14 3.422e+31 3.193e+31 1.925e+14 6.924e+12 1 type_I type_I 1
2.285e+14 3.180e+15 3.749e+31 2.148e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.395e+15 3.211e+16 1.618e+31 1.541e+31 0.000e+00 0.000e+00 0 type_I type_I 1
5.612e+13 1.945e+15 3.754e+31 1.155e+31 0.000e+00 0.000e+00 0 type_I type_I 1
7.669e+12 4.829e+13 3.533e+31 1.647e+31 0.000e+00 0.000e+00 0 type_I type_I 1
6.484e+15 1.566e+16 3.723e+31 3.677e+31 0.000e+00 0.000e+00 0 type_I type_II 1
2.768e+14 6.771e+12 3.724e+31 2.004e+31 1.927e+14 2.963e+13 1 type_I type_I 1
1.853e+17 2.058e+14 1.861e+31 1.471e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.254e+16 4.390e+11 3.763e+31 3.636e+31 0.000e+00 0.000e+00 0 type_I type_I 1
6.485e+15 1.350e+16 2.101e+31 2.057e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.975e+12 1.724e+14 3.462e+31 3.437e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.439e+11 1.151e+15 4.506e+31 2.466e+31 0.000e+00 0.000e+00 0 type_I type_I 1
5.080e+13 1.331e+12 1.903e+31 1.882e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.374e+11 8.732e+11 4.476e+31 1.558e+31 0.000e+00 0.000e+00 0 type_I type_I 1
4.095e+16 1.202e+11 3.733e+31 1.936e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.991e+14 2.235e+17 3.775e+31 3.695e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.212e+11 3.188e+15 3.821e+31 2.852e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.642e+11 3.725e+14 3.671e+31 2.122e+31 0.000e+00 0.000e+00 0 type_I type_I 1
9.058e+10 2.442e+15 4.395e+31 3.757e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.106e+11 1.371e+15 3.586e+31 2.465e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.057e+16 1.059e+13 1.657e+31 1.466e+31 0.000e+00 0.000e+00 0 type_I type_I 1
8.770e+11 1.794e+15 3.482e+31 3.410e+31 0.000e+00 0.000e+00 0 type_I type_I 1
6.782e+12 3.247e+13 2.332e+31 2.131e+31 1.926e+14 2.510e+13 1 type_I type_I 1
2.879e+15 1.466e+17 3.614e+31 2.902e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.775e+17 1.477e+11 2.101e+31 1.653e+31 0.000e+00 0.000e+00 0 type_I type_I 1
8.249e+11 1.879e+14 3.727e+31 2.102e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.668e+14 2.920e+16 4.055e+31 1.959e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.962e+15 8.889e+15 2.806e+31 1.918e+31 0.000e+00 0.000e+00 0 type_I type_I 1
5.128e+15 1.613e+11 3.773e+31 1.340e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.217e+15 2.559e+13 3.154e+31 1.503e+31 1.995e+14 1.422e+13 1 type_I type_I 1
2.074e+11 1.551e+11 3.745e+31 1.219e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.839e+16 4.081e+16 3.961e+31 3.450e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.219e+11 8.476e+14 3.784e+31 2.621e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.570e+11 2.367e+12 4.503e+31 2.504e+31 0.000e+00 0.000e+00 0 type_I type_I 1
7.006e+11 2.265e+15 4.306e+31 1.820e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.138e+15 4.126e+16 1.485e+31 1.413e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.624e+12 1.489e+14 3.443e+31 2.979e+31 0.000e+00 0.000e+00 0 type_I type_I 1
5.977e+15 4.970e+16 3.771e+31 3.253e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.470e+15 4.739e+15 2.089e+31 1.523e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.021e+15 2.720e+17 2.963e+31 2.789e+31 0.000e+00 0.000e+00 0 type_I type_I 1
5.407e+11 7.199e+11 1.949e+31 1.857e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.777e+13 7.025e+12 3.785e+31 1.736e+31 1.933e+14 2.999e+13 1 type_I type_I 1
1.779e+16 6.724e+12 3.324e+31 2.927e+31 0.000e+00 0.000e+00 0 type_I type_I 1
9.572e+14 1.448e+15 4.281e+31 3.741e+31 1.941e+14 1.686e+13 1 type_I type_I 1
1.854e+14 8.381e+10 4.154e+31 3.676e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.136e+14 8.566e+10 3.783e+31 3.730e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.164e+11 1.162e+13 3.818e+31 1.665e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.674e+11 9.625e+14 3.225e+31 1.791e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.144e+11 2.393e+16 3.615e+31 1.943e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.787e+13 1.384e+17 4.164e+31 1.658e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.898e+13 7.673e+10 3.853e+31 1.556e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.129e+15 1.868e+13 1.910e+31 1.903e+31 1.944e+14 2.161e+13 1 type_I type_I 1
1.232e+14 9.756e+14 3.776e+31 1.941e+31 1.939e+14 1.596e+13 1 type_I type_I 1
2.489e+15 4.287e+13 3.981e+31 3.757e+31 1.933e+14 3.855e+13 1 type_I type_I 1
1.523e+11 3.071e+14 1.416e+31 1.381e+31 0.000e+00 0.000e+00 0 type_I type_I 1
5.035e+12 3.923e+16 3.686e+31 3.409e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.110e+13 2.132e+13 2.117e+31 1.969e+31 1.926e+14 6.478e+12 1 type_I type_I 1
6.517e+12 1.325e+12 3.849e+31 3.688e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.051e+14 1.248e+15 2.128e+31 1.500e+31 0.000e+00 0.000e+00 0 type_I type_I 1
8.019e+11 1.247e+16 1.604e+31 1.554e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.918e+12 3.152e+16 3.309e+31 3.158e+31 0.000e+00 0.000e+00 0 type_I type_I 1
5.166e+13 3.586e+13 3.914e+31 3.677e+31 1.919e+14 9.011e+11 1 type_I type_I 1
2.880e+14 1.597e+17 2.224e+31 1.981e+31 0.000e+00 0.000e+00 0 type_I type_I 1
4.549e+16 7.495e+10 3.409e+31 1.613e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.013e+11 6.470e+16 3.925e+31 1.702e+31 0.000e+00 0.000e+00 0 type_I type_I 1
4.381e+16 2.345e+15 4.575e+31 1.634e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.022e+12 3.475e+16 3.770e+31 1.870e+31 0.000e+00 0.000e+00 0 type_I type_I 1
4.463e+15 7.169e+16 4.434e+31 3.785e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.502e+14 2.611e+11 3.244e+31 1.949e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.465e+15 2.266e+17 3.786e+31 2.001e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.138e+15 5.729e+13 4.024e+31 3.637e+31 1.942e+14 3.059e+13 1 type_I type_I 1
3.701e+16 3.598e+15 1.913e+31 1.573e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.014e+11 5.970e+13 2.786e+31 1.751e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.881e+15 7.370e+16 1.816e+31 1.433e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.479e+13 2.806e+15 3.936e+31 1.771e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.121e+17 5.684e+12 2.052e+31 1.355e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.738e+12 2.526e+17 3.324e+31 1.373e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.174e+12 1.725e+17 2.519e+31 2.109e+31 0.000e+00 0.000e+00 0 type_I type_I 1
